event-id,visible,timestamp,location-long,location-lat,behavioural-classification,comments,location-error-text,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
260310691,true,1997-06-19 13:45:00.000,14.3183852324,45.9156262897,"ii","see activity monitoring form.","4","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310692,true,1997-06-20 16:30:00.000,14.3102759587,45.9198515836,"aa","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310693,true,1997-06-21 12:30:00.000,14.3409057686,45.9189076295,"ii","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310694,true,1997-06-26 13:25:00.000,14.3150230785,45.9007598011,"aa","","2","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310695,true,1997-06-28 10:15:00.000,14.3129152571,45.9149186964,"ii","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310696,true,1997-06-29 21:20:00.000,14.3151433306,45.9171815206,"aa","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310697,true,1997-07-01 08:35:00.000,14.3152235644,45.9106585965,"ii","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310698,true,1997-07-02 15:00:00.000,14.3053244148,45.9034005976,"aa","","2","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310699,true,1997-07-03 11:00:00.000,14.3259359501,45.9041988772,"aa","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310700,true,1997-07-06 11:20:00.000,14.3131067187,45.8993986244,"ii","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310701,true,1997-07-08 10:30:00.000,14.3110903052,45.9061348487,"aa","fresh tracks of 2 bears in the grass","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310702,true,1997-07-12 17:10:00.000,14.3085378568,45.9040949239,"aa","","4","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310703,true,1997-07-16 11:50:00.000,14.3144866971,45.891983703,"aa","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310704,true,1997-07-17 07:15:00.000,14.3191590147,45.9050584816,"nm","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310705,true,1997-07-18 10:05:00.000,14.3236178049,45.9093589204,"aa","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310706,true,1997-07-19 10:15:00.000,14.3098823419,45.8996041422,"aa","","2","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310707,true,1997-07-21 11:30:00.000,14.3049264377,45.9094717006,"ii","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310708,true,1997-07-24 14:00:00.000,14.3234132483,45.8731414248,"aa","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310709,true,1997-07-25 08:30:00.000,14.31186254,45.8957920085,"ii","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310710,true,1997-07-26 10:25:00.000,14.3217173779,45.9066483131,"aa","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310711,true,1997-07-28 10:45:00.000,14.3141211163,45.9216742853,"ii","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310712,true,1997-07-29 08:05:00.000,14.3212827723,45.9158684813,"ii","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310713,true,1997-07-30 09:45:00.000,14.3256962605,45.9239926207,"ii","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310714,true,1997-08-01 08:40:00.000,14.3075231356,45.882044089,"ii","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310715,true,1997-08-04 17:30:00.000,14.3261687086,45.8583112144,"aa","","4","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310716,true,1997-08-05 08:00:00.000,14.3179528728,45.8719842296,"nm","","4","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310717,true,1997-08-06 16:45:00.000,14.306554329,45.9081319198,"aa","","2","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310718,true,1997-08-09 18:07:00.000,14.3248821311,45.9113909031,"aa","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310719,true,1997-08-11 09:00:00.000,14.3238007877,45.8942886579,"ii","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310720,true,1997-08-12 19:10:00.000,14.3059519606,45.9047540832,"ii","","3","radio-transmitter","Ursus arctos","vanja","vanja","Brown bear Slovenia 1993-1999"
260310721,true,1996-10-05 03:00:00.000,14.2973962487,45.9188733392,"aa","capture, Maja left with other two cubs, second cub managed to escape","4","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310722,true,1996-10-06 14:00:00.000,14.3142014824,45.9151513678,"aa","still separated from Maja","2","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310723,true,1996-10-07 09:45:00.000,14.3133488861,45.9320170944,"ii","together with Maja again, must have met at night","3","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310724,true,1996-10-11 13:00:00.000,14.3104319836,45.9072556043,"ii","","3","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310725,true,1996-10-12 14:00:00.000,14.3104319836,45.9072556043,"ii","","3","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310726,true,1996-10-13 07:00:00.000,14.3104319836,45.9072556043,"nm","","3","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310727,true,1996-10-14 07:00:00.000,14.3104319836,45.9072556043,"nm","","3","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310728,true,1996-10-15 07:00:00.000,14.3104319836,45.9072556043,"nm","","2","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310729,true,1996-10-16 07:30:00.000,14.3104319836,45.9072556043,"nm","","3","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310730,true,1996-10-17 07:30:00.000,14.3104319836,45.9072556043,"nm","","3","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310731,true,1996-10-18 07:30:00.000,14.3104319836,45.9072556043,"nm","","3","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310732,true,1996-10-19 07:30:00.000,14.3104319836,45.9072556043,"nm","","3","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310733,true,1996-10-20 14:30:00.000,14.3104319836,45.9072556043,"nm","","3","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310734,true,1996-10-21 11:15:00.000,14.298235126,45.8522944416,"aa","","3","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310735,true,1996-10-23 07:30:00.000,14.3104319836,45.9072556043,"nm","","3","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310736,true,1996-10-24 10:30:00.000,14.282694985,45.859171309,"ii","","3","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310737,true,1996-10-25 22:00:00.000,14.3212960839,45.8618815293,"aa","","3","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310738,true,1996-10-26 10:00:00.000,14.3109939257,45.8618198726,"nm","about 50 hunters nearby (drivehunt) and forestry workers, bear not seen!","3","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310739,true,1996-10-27 10:15:00.000,14.2910593208,45.8596734053,"nm","Lucia very close by","3","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310740,true,1996-10-28 10:30:00.000,14.3045086961,45.9171172901,"ii","","3","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310741,true,1996-10-29 08:30:00.000,14.3072938731,45.9004882623,"ii","","3","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310742,true,1996-10-30 20:50:00.000,14.3322016866,45.91908204,"aa","","3","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310743,true,1996-10-31 11:00:00.000,14.3296018213,45.9208663749,"ii","","1","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310744,true,1996-11-01 08:15:00.000,14.329517824,45.9278391637,"aa","","3","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310745,true,1996-11-02 22:00:00.000,14.2994681293,45.9335074545,"aa","","2","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310746,true,1996-11-03 17:00:00.000,14.2930051446,45.8585607257,"aa","","3","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310747,true,1996-11-04 08:20:00.000,14.3064814924,45.9139800508,"aa","","2","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310748,true,1996-11-07 13:00:00.000,14.3295578564,45.8173906251,"aa","","3","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310749,true,1996-11-08 07:00:00.000,14.3282230941,45.9282814486,"aa","","3","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310750,true,1996-11-10 14:30:00.000,14.3149511498,45.9066079501,"aa","","3","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310751,true,1996-11-12 07:40:00.000,14.3397131582,45.8835843082,"aa","","3","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310752,true,1996-11-13 08:20:00.000,14.3416608518,45.8550273155,"aa","","3","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310753,true,1996-11-24 13:00:00.000,14.330251077,45.8668832008,"nm","in the morning tracks of bear family at Poko Luderplatz","1","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310754,true,1996-11-25 15:15:00.000,14.3241556602,45.8915914077,"nm","tracks of four bears at 47.550/83.150","2","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310755,true,1997-03-07 15:15:00.000,14.3126867829,45.855081653,"aa","at the edge of the doline reduction to 10","3","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310756,true,1997-03-08 18:15:00.000,14.2970042603,45.8477879253,"aa","","2","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310757,true,1997-03-09 12:15:00.000,14.294024995,45.8542930333,"ii","","3","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310758,true,1997-03-15 17:30:00.000,14.303954164,45.9099156728,"aa","","2","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310759,true,1997-03-16 07:15:00.000,14.3142873604,45.9081785856,"aa","","2","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310760,true,1997-03-18 16:45:00.000,14.3208974553,45.8681776739,"aa","","3","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310761,true,1997-03-19 16:45:00.000,14.2991429403,45.9337304048,"aa","at night at logatec feeding place","3","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310762,true,1997-03-20 11:50:00.000,14.2666450745,45.9045085821,"aa","","3","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310763,true,1997-03-21 21:00:00.000,14.3014821477,45.850064863,"aa","","2","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310764,true,1997-03-22 10:10:00.000,14.3269365056,45.9280489335,"aa","","2","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310765,true,1997-03-23 17:15:00.000,14.3162997682,45.9279857889,"aa","","3","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310766,true,1997-03-24 14:15:00.000,14.3334740493,45.8396834189,"ii","","3","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310767,true,1997-03-27 11:45:00.000,14.3216214723,45.9145208229,"aa","","3","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310768,true,1997-03-29 07:00:00.000,14.3282238217,45.9015130053,"aa","","3","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310769,true,1997-04-04 08:00:00.000,14.3278962209,45.9019609698,"aa","","3","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310770,true,1997-04-07 17:00:00.000,14.3124429657,45.9009692513,"nm","first day of separation from maja","3","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310771,true,1997-04-08 17:00:00.000,14.3089337901,45.9241174238,"aa","two traps relised, meat eaten","3","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310772,true,1997-04-10 15:30:00.000,14.3254032692,45.8949729667,"aa","I parced car for 30 min and she passed by","4","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310773,true,1997-04-11 12:05:00.000,14.3125817495,45.8897228001,"aa","","3","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310774,true,1997-04-12 07:40:00.000,14.3228425984,45.8936081464,"aa","","3","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310775,true,1997-04-13 12:30:00.000,14.3243004507,45.9062137259,"ii","","3","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310776,true,1997-04-15 10:00:00.000,14.3257698283,45.9179195478,"aa","","4","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310777,true,1997-04-16 14:20:00.000,14.3097886871,45.8811580111,"aa","","2","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310778,true,1997-04-17 11:45:00.000,14.3121180078,45.8750985046,"aa","","3","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310779,true,1997-04-18 07:50:00.000,14.3273496548,45.8938597121,"nm","","3","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310780,true,1997-04-19 09:00:00.000,14.3284619213,45.9084877098,"nm","","3","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310781,true,1997-04-21 13:30:00.000,14.2719911368,45.8899212958,"aa","","1","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310782,true,1997-04-24 06:50:00.000,14.3298184456,45.9028720413,"nm","tracs of 9 cm at feeding site most likely hers","2","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310783,true,1997-04-29 15:00:00.000,14.3307849868,45.9028777058,"aa","","3","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310784,true,1997-04-30 19:00:00.000,14.3235933435,45.8848397009,"aa","","4","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310785,true,1997-05-02 17:00:00.000,14.3263832706,45.8938540193,"aa","mooved colska d-kamni v- sumni v; see other protocol","2","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310786,true,1997-05-07 13:15:00.000,14.3085116351,45.880250505,"nm","","2","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310787,true,1997-05-08 12:00:00.000,14.3126233685,45.8863488604,"aa","am","4","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310788,true,1997-05-10 14:00:00.000,14.3222995705,45.8852819274,"ii","first day after recapture.","4","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310789,true,1997-05-11 15:30:00.000,14.3235387382,45.8893382983,"aa","","3","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310790,true,1997-05-12 12:50:00.000,14.3011129964,45.8795306534,"aa","am","2","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310791,true,1997-05-13 16:15:00.000,14.3335615674,45.8862479494,"ii","","3","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310792,true,1997-05-14 07:05:00.000,14.3263207128,45.8990274007,"aa","","3","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310793,true,1997-05-15 17:50:00.000,14.3252772435,45.8787761081,"aa","","4","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310794,true,1997-05-16 08:00:00.000,14.3135840788,45.8868045276,"aa","","4","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310795,true,1997-05-17 16:15:00.000,14.3322408869,45.8889395912,"aa","look other form.","3","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
260310796,true,1997-05-18 17:35:00.000,14.3193459238,45.889763292,"aa","","3","radio-transmitter","Ursus arctos","vera","vera","Brown bear Slovenia 1993-1999"
